article_id,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_magnitude,factor_movement,article_source_credibility,market_perception_intensity,alpha_vs_spy_1day_after,alpha_vs_spy_1week_after,alpha_vs_qqq_1day_after
article_787_0b10,,market_update,customer_sentiment,Technology,0.042868201046129845,0,0.8508508125477973,0.4582732834459878,-3.4376227592620587,1.9673136752615439,4.00296486670817
article_788_b152,software,earnings_report,market_share,,0.03280534708651746,1,0.27699895629680266,0.1458726346686633,0.9109266123845039,4.167702960199692,2.1522873730085843
article_788_46a4,,market_update,revenue_growth_rate,,0.03407110707579805,-1,0.6746868268223958,0.9710999015187876,-3.7685025175661977,3.8118801731623275,-2.375917399683063
article_788_0b10,hardware,analyst_update,market_share,Technology,0.023451600502547465,0,0.9376682907663421,0.5399425775408732,-0.7431804794259156,-7.2940517522659,0.3426271602136999
article_789_b152,ai,analyst_update,market_share,,0.003968143358132283,1,0.3957264748537876,0.5855816698292128,4.264772710712204,5.766220072330006,-0.43787073381219455
article_789_46a4,ai,market_update,supply_chain_risk,,0.025572348166232505,0,0.15855684169871065,0.8440985462436722,4.161820677514773,2.596222827110144,2.325634519524921
article_789_0b10,semiconductor,analyst_update,supply_chain_risk,Technology,0.046394936670100806,1,0.6401712087531091,0.13770781479506264,-2.4607336975612326,-9.545029640789869,4.488144383197133
article_790_b152,hardware,regulatory_change,revenue_growth_rate,,0.03180945843509617,1,0.6884819453964484,0.11962435136581671,-2.047979701781597,4.7446017744763775,4.386858920137869
article_790_46a4,,market_update,competitive_pressure,,0.013015871130519333,0,0.7081166628909357,0.7700073674223119,-2.3436267219032803,-9.439255395432154,1.0042528340384183
article_790_0b10,,product_launch,competitive_pressure,Technology,0.010447927250771167,-1,0.7163661642700794,0.8857921510817351,-1.7827665884592647,-5.365914372262219,1.0754947916945923
article_791_b152,software,product_launch,competitive_pressure,,0.023050058236042174,-1,0.18814893726953133,0.28883751569023924,-1.5257853367917462,9.665101508634537,4.237408759121578
article_791_46a4,regulatory,product_launch,competitive_pressure,,0.02627571169430764,1,0.15874328642065555,0.7025898205484369,3.0974423331261036,-9.922823295077897,-4.836814421315442
article_791_0b10,hardware,market_update,supply_chain_risk,Technology,0.018204056813570468,-1,0.6859903704087973,0.8753453841372814,4.453016406185485,0.7601824940131374,3.1705398459663203
article_792_b152,regulatory,earnings_report,competitive_pressure,,0.011002790644380816,-1,0.4880601408124568,0.692222656395877,1.6382415353022728,-1.582115897942642,-3.7251324827619747
article_792_46a4,earnings,market_update,customer_sentiment,,0.0073373925482279586,1,0.4942010203879155,0.682941495265881,4.0615338187079475,0.6338449061732776,1.9590421076235254
article_792_0b10,regulatory,regulatory_change,competitive_pressure,Technology,0.009543562618797307,-1,0.9646423605509467,0.3984418678371402,-0.37868404129881794,-1.6274927539920836,4.397733187022828
article_793_b152,,earnings_report,revenue_growth_rate,,0.026104534157489184,-1,0.5328222420584366,0.8942316672547799,-1.7779066580143033,-4.054096707988409,-2.756378106926208
article_793_46a4,software,market_update,revenue_growth_rate,,0.026322714062693122,0,0.3961799246274585,0.3740557810635274,4.80422822628749,-0.22945946682339624,1.632088302117537
article_793_0b10,,market_update,market_share,Technology,0.043118882459239755,-1,0.5003056552382573,0.2895840770483195,-0.1995070220896411,-3.2988953326662807,-1.002159417373143
article_794_b152,semiconductor,market_update,supply_chain_risk,,0.02466632826469661,1,0.5275747919072384,0.10975347684032127,-0.7403342004091651,4.61117166774854,2.2130628315156144
article_794_46a4,software,market_update,competitive_pressure,,0.03217125091831482,1,0.9674925575886862,0.14743193909448696,3.555225123246349,-3.3904393581448233,0.06842658693880233
article_794_0b10,hardware,product_launch,revenue_growth_rate,Technology,0.037005253647820556,0,0.14532857248751999,0.8958446644255381,4.06975852289051,-1.8686355947298838,-3.4316280623743687
article_795_b152,earnings,regulatory_change,supply_chain_risk,,0.04345758123679449,0,0.8834546211432279,0.26605446705543356,0.43993862411739526,3.9332280778473483,-3.219072177398422
article_795_46a4,,product_launch,market_share,,0.019138281909481785,-1,0.23342780448350822,0.45790373755174396,-3.124737775280436,-0.6915682543418433,2.7738801102508113
article_795_0b10,ai,regulatory_change,market_share,Technology,0.008605099988384046,0,0.7141881122373944,0.15932486290496625,-1.843861036150587,5.783087248182652,-0.7842624736207016
article_796_b152,software,regulatory_change,supply_chain_risk,,0.027666468421451408,1,0.37666791876538525,0.2597486535733643,-4.233557573796096,-3.133500929656423,-2.7563496817146946
article_796_46a4,,product_launch,revenue_growth_rate,,0.01637534241726344,1,0.6610001296870704,0.6200971951457728,-0.6199436496807753,1.7571455183703533,-3.05217349924769
article_796_0b10,earnings,product_launch,market_share,Technology,0.016620500716128965,1,0.47222552018258307,0.22143014602598207,2.1201699724367398,6.333003838411138,3.6707956448576864
article_797_b152,ai,market_update,market_share,,0.014172637304411295,-1,0.812680703127541,0.21916059336535074,1.7295778249091198,1.9352891889043522,-3.1275251026061834
article_797_46a4,ai,product_launch,competitive_pressure,,0.016311730721840854,-1,0.4188668684523619,0.807636929100665,1.599421654857902,-3.206927781028275,1.7644471709746756
article_797_0b10,hardware,earnings_report,customer_sentiment,Technology,0.028593311984388227,-1,0.5892979044492689,0.9919477516641275,2.530571215816696,-7.7899677097495745,2.461805178702666
article_798_b152,semiconductor,analyst_update,customer_sentiment,,0.008051941454565137,0,0.7222538803459484,0.6090378802873619,4.073985119069552,-8.385168886965692,3.093850582348985
article_798_46a4,ai,analyst_update,supply_chain_risk,,0.031121431427455302,1,0.9415770039142932,0.27019279825789555,-2.4273758330591635,2.9424907839331493,4.076545361594618
article_798_0b10,hardware,earnings_report,revenue_growth_rate,Technology,0.0486248122650758,-1,0.2915773225971873,0.365347829667646,-4.088739057566456,-6.268259275379309,-0.5284458713111584
article_799_b152,hardware,product_launch,competitive_pressure,,0.048550987838019796,0,0.2134989898712618,0.7085948713120961,4.611629842292579,5.251898773758745,3.710378450377113
article_799_46a4,hardware,market_update,competitive_pressure,,0.0085246170857811,1,0.8871604527095313,0.2808972539774975,-4.793647043373747,0.8851547617975264,1.6012560188142932
article_799_0b10,regulatory,analyst_update,competitive_pressure,Technology,0.010334543931606072,-1,0.7401054650996937,0.506456346890525,-4.250185291663286,-9.555377714299965,-0.9790767790473209
article_800_b152,regulatory,earnings_report,supply_chain_risk,,0.010307296353795075,-1,0.18316699230728642,0.525167700716402,-3.0382881115291447,-4.594700072711766,4.913178092163836
article_800_46a4,earnings,regulatory_change,supply_chain_risk,,0.006414480988367425,-1,0.23292129836632974,0.6029221528375375,2.4841230247958777,3.410301099998887,-2.369333849563767
article_800_0b10,earnings,analyst_update,revenue_growth_rate,Technology,0.04374396367822844,-1,0.5339442125338701,0.4129969510681407,0.7713097119260026,7.0555091914062995,1.176921005037267
article_801_b152,software,product_launch,customer_sentiment,,0.020684252811275887,1,0.2702252448629512,0.4233820871213061,-1.6749500175392007,6.514137774242408,4.248624264546809
article_801_46a4,semiconductor,regulatory_change,market_share,,0.013476706133261813,1,0.5081051045543866,0.8658843776703176,-2.3611886236622412,-7.756998288802945,-2.2193135892472595
article_801_0b10,earnings,market_update,customer_sentiment,Technology,0.01486949388044596,1,0.7864090281539569,0.8989797162280478,0.21291542206227976,3.3411238535972276,3.8422036775988766
article_802_b152,ai,earnings_report,revenue_growth_rate,,0.025299787661441406,1,0.4079798773758571,0.7379987644095946,-2.443779013016324,2.525859604568963,-0.8227061123270996
article_802_46a4,software,market_update,revenue_growth_rate,,0.025752125152528525,-1,0.45238515398188506,0.11914248415406135,-4.355510449437785,-3.3422356298698963,-0.3088700367008279
article_802_0b10,ai,analyst_update,competitive_pressure,Technology,0.03744820111468845,0,0.9470202366787349,0.6709898113505283,0.2783573814561491,0.992565174746749,-1.4802233786229613
article_803_b152,hardware,regulatory_change,competitive_pressure,,0.014068198583469603,1,0.8350221215035327,0.826376069301755,-0.32214613899009703,8.353621689542765,-0.4729596579267026
article_803_46a4,,earnings_report,revenue_growth_rate,,0.04722660511204739,1,0.9410376712600576,0.8462940968465501,2.0010308628112226,0.5658978263417658,4.043263129705476
article_803_0b10,,earnings_report,customer_sentiment,Technology,0.03428841061254809,0,0.5980120290757731,0.296701280338986,1.38277611826917,-6.270674466011625,-4.268789717041096
article_804_b152,,earnings_report,revenue_growth_rate,,0.029189600371996582,-1,0.24851531126617388,0.43225596585284143,-2.1261517485402184,6.292258856655543,-3.3800658687385745
article_804_46a4,semiconductor,product_launch,market_share,,0.016164011852130306,1,0.5429593883965981,0.7362584002464805,-1.425089089279803,-5.019750223902639,1.952253216952955
article_804_0b10,regulatory,market_update,customer_sentiment,Technology,0.03746767185577223,1,0.5657580266395237,0.8202882548258564,-1.099402462781579,6.33050431961701,4.986004116109308
article_805_b152,earnings,regulatory_change,supply_chain_risk,,0.04749183611609741,1,0.4979621114975717,0.26567259010568844,-1.8220191040622946,-5.172649834167393,-0.48842909481665253
article_805_46a4,software,analyst_update,competitive_pressure,,0.031188342133449606,1,0.3131739478670764,0.16142043439549417,-0.6308578976208956,-9.483436038835713,0.7739343190792125
article_805_0b10,earnings,market_update,revenue_growth_rate,Technology,0.008123509410472077,-1,0.23378466109356544,0.20467927236585678,0.20565493233637877,-1.7615009400584292,2.580440162341424
article_806_b152,semiconductor,earnings_report,customer_sentiment,,0.046649878208563235,-1,0.17247520397191823,0.5248313142254167,-4.776530736819989,8.644561878527133,4.463129811902132
article_806_46a4,software,product_launch,supply_chain_risk,,0.014087447225378549,-1,0.27737582499132774,0.2809814392068342,0.2956663354948408,-0.9981335944681624,0.09963416956526583
article_806_0b10,earnings,product_launch,supply_chain_risk,Technology,0.005461407316844153,-1,0.5601547580102489,0.8067471333102879,-3.5679239498317914,1.9107280197678556,1.5305502584143127
article_807_b152,hardware,product_launch,supply_chain_risk,,0.028328186200159956,1,0.21268759155992228,0.3855686254622667,3.8482488804681236,7.95760904140228,3.2574439577525913
article_807_46a4,ai,earnings_report,market_share,,0.029999313649453487,1,0.4570342460790624,0.23093988549123223,-0.7915709287795425,-6.7589055592840985,2.7864785726662413
article_807_0b10,,product_launch,customer_sentiment,Technology,0.03332875111487232,0,0.9557417050636344,0.379662833244007,4.245587675414343,0.4203156239343131,-3.1080813571025265
article_808_b152,software,product_launch,customer_sentiment,,0.04578570389561111,0,0.9799403207286209,0.7630844951511268,3.412077894145049,-0.07306920817444773,0.7947101598757589
article_808_46a4,software,product_launch,revenue_growth_rate,,0.021942353736448924,0,0.3063123543957766,0.13271767972227028,-1.6244798403294491,-8.406523331458533,0.44437256060777974
article_808_0b10,,earnings_report,revenue_growth_rate,Technology,0.0017088168929301933,0,0.8720787948631269,0.3747806920562419,-2.5341287752294948,6.2553259305857605,1.8821162807556224
article_809_b152,ai,earnings_report,customer_sentiment,,0.01901607412187176,0,0.2929473296583318,0.2390555478620955,0.6112517613168333,6.545670104269958,-2.2600618366436565
article_809_46a4,hardware,earnings_report,supply_chain_risk,,0.013044858720194629,1,0.932939735995692,0.9977023221835413,-1.746727736895165,6.258100627729608,-1.812647961439977
article_809_0b10,hardware,earnings_report,competitive_pressure,Technology,0.03804802266110911,-1,0.17485521354651207,0.16266882091669452,3.7621595988951917,-6.419695937229624,-2.6670114772221654
article_810_b152,,market_update,competitive_pressure,,0.024537069756032155,0,0.39828042547267695,0.8561350924846567,1.5576843715745692,4.604947058886124,-0.6944457949395155
article_810_46a4,hardware,regulatory_change,supply_chain_risk,,0.02287188675406834,-1,0.41521144007290267,0.9700585542151475,-4.39610309744674,2.974047558334394,0.4859665355208409
article_810_0b10,software,earnings_report,competitive_pressure,Technology,0.014214995516908054,0,0.26326501203782526,0.5683935737614552,2.2061238148814644,3.245466270193127,-1.6911300369178195
article_811_b152,,market_update,competitive_pressure,,0.012167969569532054,1,0.3762590376190659,0.48076916848226836,-3.8205977942591773,-4.67120946616955,4.617278557387149
article_811_46a4,semiconductor,analyst_update,competitive_pressure,,0.04024990357312477,-1,0.19692807741400242,0.5046835316925677,-1.8306463418908103,4.554960222182771,1.3118933385416798
article_811_0b10,hardware,earnings_report,revenue_growth_rate,Technology,0.016335595909497316,1,0.8262314304337156,0.6537283985511169,-2.8181979976227014,-7.697261703121745,4.251489283580026
article_812_b152,ai,market_update,market_share,,0.022712967844456252,-1,0.13892113960509658,0.5442937321449989,-0.9957462317149368,-7.452855901693487,4.646391751599039
article_812_46a4,regulatory,analyst_update,competitive_pressure,,0.006826886394386445,0,0.8145029479998174,0.9173791405794374,-0.6616992577501957,9.07038749570878,1.226738187503118
article_812_0b10,hardware,product_launch,supply_chain_risk,Technology,0.0412469220249409,1,0.47505155065296406,0.6567805262365946,-1.5830239889407483,-8.487013321868506,-3.9438872830836535
article_813_b152,regulatory,regulatory_change,supply_chain_risk,,0.008227316976131322,0,0.10054070811808931,0.4096295459464404,3.6697663000095018,-5.659907560833124,4.039443862017671
article_813_46a4,hardware,regulatory_change,customer_sentiment,,0.0167147487876647,1,0.3925211593262272,0.20619832038579788,2.3713202527353827,3.8755414878913497,-3.1840373429650706
article_813_0b10,software,market_update,revenue_growth_rate,Technology,0.036904604073286884,-1,0.5525110090591204,0.8516373110886569,-2.1978666670718896,9.573269548977635,0.24113800890221526
article_814_b152,,regulatory_change,market_share,,0.011111803470341892,0,0.27854667186326065,0.8115532016821486,0.7587168053361248,-4.569130758134438,-1.9867883888592408
article_814_46a4,software,product_launch,supply_chain_risk,,0.0412592323597646,1,0.9172229469452611,0.4130289815853809,-0.9632556953692462,-5.153424593294538,0.9240689723907192
article_814_0b10,software,earnings_report,revenue_growth_rate,Technology,0.030351360095968626,-1,0.8914800743237536,0.6825340502073377,2.262487958638392,-5.396567968388619,2.850070495624001
article_815_b152,software,market_update,competitive_pressure,,0.04822237632474655,1,0.9023296522707014,0.4152030113150065,2.2732168092416494,3.1854440785361526,-0.20007019455558828
article_815_46a4,regulatory,earnings_report,competitive_pressure,,0.004586783039252193,-1,0.32363576807424216,0.7653895688246802,3.2611708808025544,2.0032986648120166,4.58242281135325
article_815_0b10,ai,product_launch,competitive_pressure,Technology,0.024386378573760904,1,0.4202918688728075,0.5346344232935342,0.18720124663529902,-8.310660358036756,-0.8755695367189076
article_816_b152,semiconductor,earnings_report,competitive_pressure,,0.04561667671444126,1,0.19559402023835207,0.15187861733047628,-1.0350571749854587,-8.305531473416858,4.966431399500355
article_816_46a4,ai,analyst_update,revenue_growth_rate,,0.03374007680408708,0,0.8081039000618394,0.8168787951001594,-2.0574733793251188,-0.5807387048394341,2.2904368589864124
article_816_0b10,semiconductor,analyst_update,competitive_pressure,Technology,0.02113272157440987,-1,0.31832608421071856,0.15948603932451966,-0.5784662931187212,5.365302472816664,-4.619095133191272
article_817_b152,semiconductor,analyst_update,revenue_growth_rate,,0.0022875737179547536,1,0.4280282080519095,0.8691263856116409,3.1447876602834066,5.412063758585884,-4.114667150994331
article_817_46a4,hardware,earnings_report,competitive_pressure,,0.04836701169543357,-1,0.4359692431052793,0.37515216497230464,-4.942384515054958,-2.5915672087721275,1.933770545839556
article_817_0b10,earnings,earnings_report,supply_chain_risk,Technology,0.002818303630835181,0,0.18035262488715595,0.7777301997274753,2.2501715653794263,8.242941005340683,2.0231599613164786
article_818_b152,,regulatory_change,supply_chain_risk,,0.04612497026252926,1,0.817309462307762,0.5942879989202562,-4.685873379208675,-2.3820843106963685,3.880206107718036
article_818_46a4,earnings,earnings_report,competitive_pressure,,0.0017992668389250912,-1,0.5202873556981924,0.8398013027310663,2.563000963489083,9.094937055483292,0.08219270790661537
article_818_0b10,hardware,product_launch,market_share,Technology,0.04165956676332771,0,0.6403480527244533,0.6924986414140805,0.7831657667315439,7.090654775446552,2.6395840704133136
article_819_b152,software,product_launch,competitive_pressure,,0.01168867364691482,-1,0.5175940821582996,0.22767879938064112,-2.0111436718765296,-3.5461124912763764,-2.674702116514829
article_819_46a4,ai,market_update,market_share,,0.037597755769422474,0,0.10481758541162556,0.6093813817756144,0.45942438739621116,3.112692866939235,-1.1092538922168804
article_819_0b10,semiconductor,earnings_report,market_share,Technology,0.004076451759345266,-1,0.6226075168656334,0.5214455937814656,4.002160155325578,-6.55138376534294,-1.2921530881943344
article_820_b152,hardware,regulatory_change,competitive_pressure,,0.04205276894560286,0,0.11421029647483416,0.29623535132979495,1.0777846594157792,6.726935382732213,-4.75273287993764
article_820_46a4,hardware,earnings_report,revenue_growth_rate,,0.01673599352035152,1,0.28351670976894383,0.6314083179234247,-3.192037374882845,9.272183105102748,-4.005444002825125
article_820_0b10,ai,regulatory_change,revenue_growth_rate,Technology,0.02792293512829911,1,0.45711131733027277,0.9563494572186725,0.931697539548284,0.4746874717585814,3.0673761829703308
article_821_b152,,regulatory_change,customer_sentiment,,0.04601541969087766,0,0.8167591581803687,0.8171909292327046,-4.179382908714567,1.7678207894790354,0.13800768502540195
article_821_46a4,,product_launch,customer_sentiment,,0.001390814124609267,1,0.16923387899746975,0.6640988367057927,0.9142847754265393,-7.826943282563132,0.18684590375684706
article_821_0b10,regulatory,regulatory_change,market_share,Technology,0.024693568013609973,0,0.5579434988683643,0.23572169099811,-1.6840636046602264,0.5146655191650074,-4.510649580224272
article_822_b152,software,product_launch,supply_chain_risk,,0.010335748548244457,1,0.22583104491896228,0.28886367770198973,-0.7460381143246098,-9.270546928937657,-0.7630404139736557
article_822_46a4,hardware,market_update,revenue_growth_rate,,0.0469240559355846,-1,0.9251385660092957,0.7120588302611658,-2.7321977143441956,3.412077060776031,2.2768793150243583
article_822_0b10,software,analyst_update,supply_chain_risk,Technology,0.005883718428804508,-1,0.570353655927569,0.347344249878754,3.7748268935218086,2.3294516129617016,-2.7908680050619394
article_823_b152,ai,regulatory_change,competitive_pressure,,0.010189418929813732,0,0.46208379068575967,0.4359063318140327,0.2903129909047253,-7.538539657214127,-3.6534047575043616
article_823_46a4,hardware,market_update,market_share,,0.021387135014411748,0,0.1092699703827937,0.39607906084549716,4.635106456894972,-7.4741364268891335,3.787259754106078
article_823_0b10,ai,market_update,customer_sentiment,Technology,0.008823618433470291,0,0.5123674333245393,0.4162085737735292,-0.8892682693187148,-7.242297501694401,1.6230817294866218
article_824_b152,earnings,market_update,supply_chain_risk,,0.03792077732226205,1,0.47638497491450227,0.8946001983168634,4.333958713357781,-0.8300555180322555,-0.22712155897953612
article_824_46a4,,market_update,customer_sentiment,,0.0327608794120019,-1,0.315706572449126,0.8335353866682828,4.0032816081643485,-4.654411917056242,4.034465468260704
article_824_0b10,ai,regulatory_change,revenue_growth_rate,Technology,0.015383662521021597,1,0.9595575802884325,0.4862619948094347,3.459305853388103,7.166419887942972,-0.4164580093470882
article_825_b152,regulatory,analyst_update,market_share,,0.010809995263519083,-1,0.20780656286535557,0.30045842524032895,-1.5156836807870144,-6.109328086345647,-0.2558704207798801
article_825_46a4,,market_update,customer_sentiment,,0.04251563502161742,0,0.815217584342779,0.1615990423408522,-2.071915844960721,0.03358129181004532,-4.579486920940765
article_825_0b10,software,analyst_update,customer_sentiment,Technology,0.007621041226709463,0,0.5981949711317481,0.677651999219189,-0.6430145473007409,-5.379306990275603,-0.3795449125275274
article_826_b152,semiconductor,market_update,market_share,,0.012233314166779242,1,0.23401060787948308,0.38370693806218475,2.488105906628185,8.519181465687753,4.956141343894489
article_826_46a4,earnings,market_update,revenue_growth_rate,,0.013701977414268901,-1,0.46565038518463264,0.19753596419532418,-2.957654908813888,-8.004793087348638,-3.6834114112036778
article_826_0b10,earnings,market_update,market_share,Technology,0.006286788938751244,0,0.2838826196229812,0.6658228500845362,3.3535425985257685,-7.316496055007827,-2.920610918720951
article_827_b152,software,regulatory_change,customer_sentiment,,0.028871656396621054,1,0.4886833342501756,0.33109766962894377,2.541079007776015,2.2977656072571295,-2.5196614702938582
article_827_46a4,ai,analyst_update,market_share,,0.0011568397167691599,-1,0.4915339742209383,0.1708450177613208,-3.8006908825356254,8.003553911390956,2.8728392809312044
article_827_0b10,ai,earnings_report,competitive_pressure,Technology,0.03678039054805053,1,0.3607322904817283,0.27114128565083506,-4.288892201499811,5.069045663045197,1.915723111221066
article_828_b152,regulatory,regulatory_change,competitive_pressure,,0.049248738896096364,0,0.2890797754630196,0.6033640563032974,2.995212972793715,3.2264893926592086,1.1573865779716008
article_828_46a4,,market_update,revenue_growth_rate,,0.007085226386718118,0,0.8550267116283516,0.5023771395939959,3.2049673323953654,2.772304670468475,4.88376201645692
article_828_0b10,hardware,earnings_report,revenue_growth_rate,Technology,0.01262432454654899,-1,0.2575948188888554,0.7124906068891562,0.7141844546547504,-9.54243823341135,-3.2697182732294907
article_829_b152,earnings,regulatory_change,competitive_pressure,,0.04774803476593161,-1,0.5756149068578439,0.5358089334041578,-0.7890356083606509,0.6183311670176739,2.6678885945504858
article_829_46a4,earnings,regulatory_change,market_share,,0.003088174432213076,0,0.7736394711634726,0.856675224911547,-0.402517582331241,3.8900656280586055,1.6112894538470757
article_829_0b10,regulatory,product_launch,customer_sentiment,Technology,0.03772895555052668,1,0.907836739730401,0.6045768870592569,-2.6716592330653555,-3.1561450693376303,2.135434030125901
article_830_b152,ai,market_update,market_share,,0.014833504089681432,1,0.36708505702336924,0.6367962806074414,0.520159268202508,5.453999046784121,0.3414904782604855
article_830_46a4,semiconductor,regulatory_change,market_share,,0.04495202205814122,0,0.9754796058861005,0.5895674393266084,2.0982139218816345,-1.0623402973286966,-2.5474946950211597
article_830_0b10,ai,market_update,market_share,Technology,0.007563883739001176,-1,0.5749586864320125,0.6602474970472574,-0.982604989086332,-6.500588749413472,-3.026434671746867
article_831_b152,,product_launch,market_share,,0.03416453840761235,0,0.3756361400537253,0.1419895357785759,2.238239851051893,9.100050266843425,-1.178150867685479
article_831_46a4,hardware,analyst_update,revenue_growth_rate,,0.04579411703090964,0,0.16322655804687186,0.5875757420366224,-2.657171547318381,-3.8878994187045524,-4.6285546815966505
article_831_0b10,software,analyst_update,customer_sentiment,Technology,0.037398622896670314,0,0.33991974272221276,0.5431034172940521,2.284764137511007,0.41220142824051287,4.8358468731953055
article_832_b152,ai,market_update,revenue_growth_rate,,0.021527515249772304,0,0.6645255498047984,0.10117006483535526,0.981496442985258,6.636042516694238,4.45660913686025
article_832_46a4,ai,analyst_update,market_share,,0.03884218930609816,-1,0.4169000408805256,0.8852807023447749,-2.2751583979486667,-3.0765076186642237,-3.2815274980194142
article_832_0b10,software,market_update,supply_chain_risk,Technology,0.04182110295294425,0,0.44916692841933403,0.25279513699256767,-3.1463905478986542,1.0884213714163993,3.23172622403874
article_833_b152,software,regulatory_change,market_share,,0.035124859721453294,0,0.4356168784743196,0.6617732724598302,-3.7809592584384513,-9.234860362623147,3.5767699055304436
article_833_46a4,software,market_update,supply_chain_risk,,0.025941491840693567,-1,0.20501756126436513,0.8085527158777899,-1.852949387443883,-0.4805696309085339,2.520428865292769
article_833_0b10,software,earnings_report,customer_sentiment,Technology,0.035857594690578344,-1,0.7991260562554617,0.9301235715572281,-1.026998880350083,8.586969879495204,1.7008167117786632
article_834_b152,,earnings_report,competitive_pressure,,0.004995634909335824,-1,0.27840492997599064,0.517361734960633,2.9269050166615207,-3.468958042226804,-3.2324421146775375
article_834_46a4,hardware,earnings_report,revenue_growth_rate,,0.006571351527212862,0,0.8246570937265324,0.5807865659393968,1.7967200657036164,8.419121111292744,-3.021995253475324
article_834_0b10,semiconductor,market_update,competitive_pressure,Technology,0.001061421192018666,-1,0.48082953375030835,0.29274462235176313,-2.4356910629723783,2.8668668530562758,4.273870861665033
article_835_b152,earnings,product_launch,competitive_pressure,,0.01462814535973368,0,0.11390003947347044,0.6216659595914763,-3.9078286076782565,-2.8517517112659796,0.2800960856939849
article_835_46a4,software,product_launch,market_share,,0.036398257913058285,0,0.20430947825711013,0.9516281377679532,4.360417598251708,9.665194461695386,1.6530334634358457
article_835_0b10,,analyst_update,market_share,Technology,0.04183120453750709,1,0.821013248105062,0.8519808659584173,2.291722552322973,-7.1290188291946865,-0.9869475146559759
article_836_b152,software,earnings_report,competitive_pressure,,0.02665245908008605,1,0.8399657640722298,0.4451029680314115,-4.14773969944112,0.5872355640203253,3.7864333177054577
article_836_46a4,earnings,earnings_report,market_share,,0.010870648459168193,0,0.29310674460440694,0.7650915243438619,3.5842885816299996,2.155677280660029,4.702639423285365
article_836_0b10,ai,regulatory_change,competitive_pressure,Technology,0.011109949715302535,1,0.436474986601869,0.6398180893216512,-4.110751000477063,1.880528815188498,1.3729626470261036
article_837_b152,regulatory,regulatory_change,revenue_growth_rate,,0.02453746739737267,-1,0.48004560467521845,0.27576315545274166,-2.622057852662243,-9.202799836183912,1.1552506664979623
article_837_46a4,,earnings_report,competitive_pressure,,0.02298667757656792,0,0.5298584457686094,0.5546868950418699,2.2927507608178486,5.750072749470996,-2.2770653655212323
article_837_0b10,semiconductor,earnings_report,market_share,Technology,0.0031664399905593755,-1,0.3533201205031744,0.7624492334822881,1.427280406819198,4.295227913879492,1.5264575371927391
article_838_b152,ai,market_update,competitive_pressure,,0.03942523584236593,1,0.19694180362063954,0.6227320990855698,-2.183721111049326,1.0043402910283583,0.5707752776508945
article_838_46a4,,analyst_update,customer_sentiment,,0.014033660826920974,-1,0.6806975136705256,0.5539224511876677,-3.9848094483089747,-2.7827809568188933,-1.4729300921961253
article_838_0b10,semiconductor,product_launch,customer_sentiment,Technology,0.026006732202116266,-1,0.1365359891789242,0.8513228390612255,-0.9407203226505856,-0.07115761591990788,3.335063897711862
article_839_b152,ai,earnings_report,market_share,,0.02606339351665594,0,0.1623766396320485,0.40272078352139745,4.6433062405088705,-6.940446500307466,3.740136818220737
article_839_46a4,ai,earnings_report,revenue_growth_rate,,0.04086795099019402,0,0.7244870454747583,0.9933380615947419,1.0597684988796274,8.50251276645131,-2.7373688883893976
article_839_0b10,semiconductor,regulatory_change,supply_chain_risk,Technology,0.043285407314769826,0,0.763926923273427,0.9774826846392284,1.2856203865318916,7.568179494533505,2.923147174055656
article_840_b152,earnings,market_update,customer_sentiment,,0.023954095008275098,1,0.2234167389864801,0.6142800572705658,2.9645474811888253,2.6710461401438446,-4.200713330048878
article_840_46a4,regulatory,product_launch,supply_chain_risk,,0.017913038551765643,0,0.3875572578374066,0.9386356869644806,-4.01584781562698,-2.2949185190572896,2.554375281242124
article_840_0b10,software,earnings_report,customer_sentiment,Technology,0.012481296763035405,0,0.9192361543939783,0.43108959657635787,4.265356852103565,4.920204866240168,2.10503956373169
article_841_b152,earnings,market_update,revenue_growth_rate,,0.028497045437474822,0,0.8701045522224604,0.9097843864339227,-1.0980289860476389,4.696231208602544,-0.9408770842405856
article_841_46a4,semiconductor,regulatory_change,revenue_growth_rate,,0.020455442654381154,1,0.6322971694967148,0.239728801031299,1.7399597376716713,-3.008986053150544,-4.52941088635368
article_841_0b10,,regulatory_change,revenue_growth_rate,Technology,0.022653716230378967,-1,0.7326913024097448,0.5519875166772154,1.9263995782153287,8.798644303166858,3.7608999982018334
article_842_b152,,regulatory_change,supply_chain_risk,,0.024461742072202763,0,0.14822731104455622,0.978721024063481,0.10518690871000325,0.47095226487640085,-4.265278016489262
article_842_46a4,software,regulatory_change,revenue_growth_rate,,0.03278811083036035,0,0.4742065250147244,0.6772823019296469,4.544592801456774,6.555532669273356,-0.8299895400268575
article_842_0b10,earnings,regulatory_change,supply_chain_risk,Technology,0.044516362813356164,-1,0.8073782281177873,0.13043606101146935,2.097083886077855,-9.768176179350629,4.943958084811316
article_843_b152,semiconductor,product_launch,customer_sentiment,,0.026725325839707558,1,0.8376179239392425,0.5744707781087963,2.9256434733826477,6.124870187723836,3.4097807230781942
article_843_46a4,,market_update,market_share,,0.017120867383316772,1,0.6901687846638591,0.9238102808756267,-1.1231332378863268,-2.1033563401472666,4.979735198404617
