article_id,article_published_at,abs_change_1day_after_pct,abs_change_1week_after_pct,consolidated_event_tags,consolidated_event_type,consolidated_factor_name,event_tag_category,factor_category,factor_magnitude,factor_movement,causal_certainty,article_source_credibility,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,ai_assessment_execution_risk,ai_assessment_business_impact_likelihood,perception_gap_optimism_bias,logical_directness
id2,2024-05-26,-0.9847010098339559,1.304918756475653,"ai,hardware",earnings_report,revenue_growth_rate,Financial & Markets,Financial Performance,0.15642811231264142,1,0.4460724397348804,0.27012134884759775,0.5686683405470958,-0.310913107482911,-0.6479809577151359,0.16331618328051634,0.06835303312467944,0.7480760175136477,0.2342433160802404,0.2563825663278637
id3,2024-05-27,-7.021173937501267,-4.239610208697345,"ai,hardware",product_launch,operating_margin,Financial & Markets,Financial Performance,0.8063447347618292,0,0.5928481837338646,0.09854246154608648,0.6333735415014464,-0.17170139868890866,-0.28306267968446086,0.8911341500346429,0.14985232400279191,0.4443400068413147,0.7642752464620495,0.8995034465622528
id4,2024-05-28,2.9967537615873123,1.3527562018648869,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Financial Performance,0.9239843892463511,1,0.826824076823758,0.8051743114616199,0.008428589364574579,0.9835801504921793,0.8516926013922017,0.38616461765421894,0.004234668823108745,0.045225129524675944,-0.4068886111828307,0.15472145046700192
id5,2024-05-29,1.8026579626677464,5.196332732670463,"ai,hardware",earnings_report,market_perception,Financial & Markets,Financial Performance,0.6550445408870532,1,0.24389528745114275,0.7269792637972978,0.15160880081967643,0.42977964211867503,0.4677698064252178,0.17280989596386087,0.573731399924713,0.8349371654384063,0.7249595968966971,0.39640134946026806
id1,2024-05-30,-1.7770028030692073,-4.576429901076355,"ai,hardware",earnings_report,market_perception,Financial & Markets,Market Sentiment,0.017500446645839163,0,0.6798830745044899,0.6795817007936994,0.6922873419840183,0.960766773154969,0.4488105157595237,0.6318433430255748,0.8105206265061146,0.08941627494784754,0.22537935949192534,0.9155733913476383
id2,2024-05-31,-1.290195655853554,5.1702252032325635,"ai,hardware",analyst_update,revenue_growth_rate,Technology & Innovation,Financial Performance,0.34513706690565304,-1,0.9419235283458183,0.19055988542413893,0.12852389147365006,0.5209174570933945,0.47126205332831184,0.6335304039562388,0.740751515333493,0.20796846810170966,-0.20856496530513824,0.5421077412802571
id3,2024-06-01,1.533836726037269,1.0597278320343766,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.9072406791744063,-1,0.9629351273469716,0.2623798111589184,0.0449320578106307,-0.6992740620444138,-0.46923262159232415,0.03441708700208257,0.4075003850754658,0.9292670319872108,-0.10658723023134664,0.1567444338984857
id4,2024-06-02,3.66482781335002,1.6225668108320972,"ai,hardware",analyst_update,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.29100061413003164,-1,0.7967283048660099,0.7510719840276155,0.049426678067035934,0.7824283255931128,0.18919735129097504,0.9001540500375238,0.31425165588365567,0.16390751201057352,-0.11007059824227006,0.6639184060723222
id5,2024-06-03,4.685051106600191,-1.107210549377922,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.6347850384551718,0,0.9614383138650473,0.18922215367783568,0.16532056687528507,0.16846312066262592,0.8022155050387338,0.001985675739471504,0.6875802934263587,0.28407787047979915,0.14076545009206098,0.5803745182438715
id1,2024-06-04,-1.5954548289264832,-3.2446547473303196,"ai,hardware",product_launch,market_perception,Financial & Markets,Market Sentiment,0.15786298653876485,-1,0.1376725001938981,0.42480497374056536,0.056178967057637696,0.02994453941805797,-0.20820731230919676,0.3187300298631327,0.6207625972238617,0.891949467881096,-0.17496975637108036,0.9662462790216763
id2,2024-06-05,0.33650985369929354,6.9993173154456185,"ai,hardware",product_launch,market_perception,Financial & Markets,Financial Performance,0.19469798699900187,-1,0.8152357633280147,0.1337093523445203,0.18312043922435772,0.08074681005089746,-0.9009220492684606,0.8528248339370927,0.8358815464253299,0.24888838976756678,-0.6095117203242888,0.45345004347923823
id3,2024-06-06,1.711780382103817,4.0416657037478725,"ai,hardware",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.09344679777354803,-1,0.7913325362598694,0.0719172013213285,0.18432938238131458,0.9538475482116935,-0.586099928962381,0.591756503301703,0.38646098508315274,0.8225009807958846,0.6446738030127435,0.3572697857785575
id4,2024-06-07,1.7242797957253806,-1.830658415543748,"ai,hardware",product_launch,market_perception,Financial & Markets,Financial Performance,0.3938325114650001,-1,0.40147601539679056,0.3433584156073821,0.43398297253863904,-0.6437055567659637,0.4539787596051237,0.2776781574983809,0.13399240070524343,0.7542144523656287,-0.4204126819616174,0.7268444552677753
id5,2024-06-08,-0.25568977872930176,-0.753940490772876,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.8849903794404145,0,0.034099191548273455,0.3939510881548094,0.39966430612798765,-0.7657725042738348,-0.6772679995597735,0.6050037627352163,0.4203990920811711,0.2294957710584602,0.39611784858223764,0.4067761148738862
id1,2024-06-09,-1.4123221876241225,-5.032100158415983,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.6660663074749407,-1,0.5436468923049105,0.45576057302109807,0.6321132225264844,0.5028282928461061,-0.7215169773801144,0.6826305859094746,0.37514900148994845,0.4324974921148321,-0.5244524541761266,0.8257854265528685
id2,2024-06-10,2.6087007189478157,-1.014559551412061,"ai,hardware",product_launch,market_perception,Financial & Markets,Financial Performance,0.04884035727979441,1,0.32499410277910357,0.5591297209563432,0.5246970757583077,0.008998259575696776,-0.9795017690892698,0.7643912952166665,0.9139955768808238,0.3561532978821599,0.8615816824425258,0.18970391383764085
id3,2024-06-11,-0.4917699828623179,4.586226940885759,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.5943765021366503,1,0.9066267359050746,0.9767120443756415,0.20109117541399968,0.1295014607444509,-0.8691166322483543,0.1108741710911969,0.4785482406913625,0.955871943878468,-0.9127490787538575,0.7628509284042069
id4,2024-06-12,5.016031077871902,2.3858801978786253,"ai,hardware",earnings_report,revenue_growth_rate,Technology & Innovation,Financial Performance,0.4378723971597269,0,0.9579150271370909,0.12490728628702208,0.5417202840391842,-0.29205213428032417,-0.09189008368186213,0.20000261321056567,0.12313763752185114,0.5295066863774399,0.7637654504830087,0.5490701663209064
id5,2024-06-13,-0.5123791671145597,2.4696655339808564,"ai,hardware",product_launch,operating_margin,Financial & Markets,Market Sentiment,0.32172320150373623,0,0.8714330704168146,0.9476799759232892,0.5612435193462406,0.5647973480701385,0.46115057347662813,0.6938970295606656,0.8749120835394869,0.8795295234432599,0.5002614654905015,0.21053218504266114
id1,2024-06-14,-1.8888672655615122,-1.4583265651607586,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.04065180417328196,1,0.42346507605690875,0.2448844043105477,0.7172930410267431,-0.14600296806260982,0.8665167522609705,0.616633067152078,0.030303534012878885,0.6680503688998668,0.7176793087407274,0.4141907993962738
id2,2024-06-15,-0.5421812155442378,5.367660498489918,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Financial Performance,0.28741877498901847,1,0.042494759430783624,0.584612489849554,0.8807752392894331,0.8169009561206577,-0.16810965868727745,0.2895900984556664,0.2636333603280909,0.32452191573198275,0.5304398838780873,0.09226614589045545
id3,2024-06-16,-0.4736361689904516,1.2136307739406016,"ai,hardware",earnings_report,market_perception,Technology & Innovation,Financial Performance,0.2074941204666474,0,0.004235174163586097,0.6592921952351988,0.4933322850843701,-0.5047743687871182,-0.586905173714662,0.6232912546155723,0.9161331857821784,0.008902416566310967,0.1701408339828976,0.1775267740020099
id4,2024-06-17,3.7845158002493005,-0.9599789742915945,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Financial Performance,0.3580182164265818,0,0.6665830906549114,0.699756027924299,0.012200530029430445,0.5571075463256818,0.11730939589243428,0.15133241196367797,0.3774607440866208,0.23383284261716897,0.3343574212280571,0.2119570429831189
id5,2024-06-18,0.2228872073746132,5.333180817409824,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Financial Performance,0.7959480147191631,-1,0.8060317569644841,0.11767839218749321,0.12782410309281478,0.5714915477015616,0.5673935643648933,0.8469954135876896,0.9625361186458821,0.9697833848664075,-0.8771419244005938,0.10800265802578912
id1,2024-06-19,1.2617660247203466,4.25298105041284,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.4985760199675877,1,0.035634913385569456,0.15984739726878316,0.0423927637005731,-0.24407450499605732,0.9146684178933073,0.12677226783566908,0.9519395501349655,0.36874801654560185,0.13548992945281424,0.33508151239184814
id2,2024-06-20,1.4097074132522935,-0.43994835781268304,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Market Sentiment,0.04762479223376703,0,0.8219570538705708,0.7213308971010809,0.7406787632726015,-0.8726862410540586,0.7436111649076536,0.9299949630140599,0.23768211140251927,0.8917780789845327,0.07997535544671974,0.9702423514657929
id3,2024-06-21,4.656154504153226,1.6152948515270893,"ai,hardware",earnings_report,revenue_growth_rate,Technology & Innovation,Financial Performance,0.11144938674046712,-1,0.9852458875272441,0.19634850380127122,0.19436408099531566,-0.3446484119954174,-0.08678708328380114,0.760083259093346,0.9127434893851273,0.22519160543315053,-0.293874280481244,0.5097753944701754
id4,2024-06-22,-0.6391389535588561,-2.286321869938304,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Market Sentiment,0.5917001643896146,-1,0.3910793757761918,0.6149374244715516,0.45164276990280516,-0.09796152959828008,0.12954852359800673,0.6348792868850767,0.1452241609070457,0.7942076250391383,0.7067106581877425,0.5540866842464618
id5,2024-06-23,2.6992212755391973,1.4286060880246327,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.8471456958920819,1,0.5886413681087909,0.017963888118844085,0.455195402384741,0.44821433360160023,-0.63742047852935,0.8542169771159077,0.8363508858470594,0.590006006415185,-0.8309739950071668,0.8111533703717878
id1,2024-06-24,-8.324473464351287,3.767799347777728,"ai,hardware",analyst_update,market_perception,Financial & Markets,Market Sentiment,0.0925121214608301,1,0.3753528784799396,0.6813173957654318,0.8072267259057795,0.4135566134948374,0.46488698142983487,0.9367946588184505,0.2706351138810811,0.4881340721004336,0.9335164567070833,0.15565399421429604
id2,2024-06-25,0.9579588641750134,1.128988421467351,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Market Sentiment,0.048913702408009185,0,0.9250594881975317,0.1909342964297971,0.36630790980351613,0.3615611811753967,-0.8856299096497473,0.3590868679518556,0.15664975269502557,0.5366177118044511,-0.9387682597163982,0.47285798358926545
id3,2024-06-26,-0.8360558316712539,-7.176887202188645,"ai,hardware",earnings_report,market_perception,Technology & Innovation,Market Sentiment,0.5353656049559554,-1,0.8058530958170358,0.2869847892578441,0.8756310684740113,-0.7332952598143918,0.4939496626448694,0.19943102810969648,0.8665186752321976,0.33274917325054454,-0.004536463495942833,0.10131214960625556
id4,2024-06-27,2.8733043199628012,7.0422278972509655,"ai,hardware",earnings_report,market_perception,Financial & Markets,Market Sentiment,0.5966952888799109,0,0.4913766611958279,0.9555408360945237,0.6182443074437906,-0.7542513121416405,0.6060809289335578,0.13709220382808462,0.9100292297675769,0.40430471656750333,0.09400987474503975,0.15389862016514966
id5,2024-06-28,1.4472032505223082,0.721784438932817,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.8101478767027359,1,0.7524956959754325,0.03945992592304426,0.29224296052174015,0.9445688227975111,0.06266421345670481,0.22656055914072493,0.16396209772557901,0.6638624714705089,-0.07904490284846344,0.3628850339730164
id1,2024-06-29,-2.475130669023668,5.339595104373688,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.17389881708220378,0,0.8729983463545119,0.5409779009094008,0.20638935600864883,-0.775368052899593,-0.21529874901203683,0.07414223816991461,0.13660942699208423,0.5073386267166302,-0.5398589167791505,0.3056767943995288
id2,2024-06-30,-3.508738759665534,1.0922988791940431,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.7580734365374796,1,0.2358573394365009,0.38846778508839974,0.9693730186095976,0.25010668706515826,0.12795383033910213,0.01872209101904132,0.3979136962419506,0.11866655585821684,-0.058432403630480634,0.7660847444118245
id3,2024-07-01,0.5752121999124681,2.1721912073562253,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.8447562113797412,-1,0.9403368957288986,0.751754141114499,0.0028597244698347346,0.1578611602712756,0.6695530945142651,0.4021508323075136,0.6872008225021584,0.8472949383121001,0.7459125101766717,0.42777947541012873
id4,2024-07-02,0.9334129078072466,-5.105692930452502,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.6899955434267602,-1,0.599944416917003,0.4954254733766775,0.6592188631791955,-0.7749343011963397,0.6658555213342228,0.24883817148014975,0.4920528943750667,0.3651418328303955,-0.7300925364235769,0.9794602279798509
id5,2024-07-03,-2.4145394272959084,-4.458412259642469,"ai,hardware",analyst_update,revenue_growth_rate,Technology & Innovation,Financial Performance,0.7788602380881152,-1,0.9489811204639833,0.7693679818654159,0.18265952860160006,-0.21592818934455504,-0.5809833546723848,0.45855455205815776,0.6552132221773208,0.8173890033494938,0.4466569521519661,0.3703893928318135
id1,2024-07-04,-0.2819380699080969,3.3664620531878118,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.4275848013978454,0,0.29283966084991775,0.8982180736102812,0.6404345385653055,-0.822146209341746,-0.5240150068746834,0.16230814353650447,0.20288127634962305,0.7350547143284848,0.5926366408700023,0.20716238768585205
id2,2024-07-05,-2.3226849197343276,4.407290100787811,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Market Sentiment,0.7593911683187564,0,0.012054823402769976,0.26990366567759183,0.6280037876726997,0.5776567533783934,-0.5239819134426809,0.5456007899584554,0.6012055439814703,0.6515396224244773,0.8145413885746693,0.7146843855848122
id3,2024-07-06,-0.6709611933676587,-4.0997611595671835,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.8019599543878586,0,0.9053177983361729,0.6888323864688519,0.07708816379490524,-0.7238500075719214,-0.9392509611221189,0.5058137461045094,0.561009814731661,0.5042514922861554,0.6829271528127812,0.7459124733480067
id4,2024-07-07,-0.2625326188498911,-6.527450978094199,"ai,hardware",product_launch,operating_margin,Financial & Markets,Financial Performance,0.8527303595181176,1,0.6763853563064782,0.8667955048026961,0.3198160300179488,-0.4759479739408161,-0.7003961388130211,0.21710683065434022,0.05457514824311682,0.20467387724866404,0.865531835735238,0.47472537923684743
id5,2024-07-08,0.08801657814557884,-2.5193059764078822,"ai,hardware",product_launch,market_perception,Technology & Innovation,Financial Performance,0.1554318324267121,-1,0.8450492089556509,0.2072220253586219,0.4661169247048643,0.7682319358310625,0.6316891549372934,0.07477984290392814,0.16343609248112945,0.9723504583782633,0.6632581519339833,0.1738009101089294
id1,2024-07-09,3.923270083168577,0.5534661383297025,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.08121516086898384,1,0.09249520235671516,0.9724689884531194,0.22863771859907434,-0.45159166141682094,-0.05971320250889045,0.6444249927134167,0.6150379880270478,0.006397602363653276,-0.34526605554678613,0.3410491119893724
id2,2024-07-10,2.7077262136009255,4.56193380479368,"ai,hardware",earnings_report,operating_margin,Technology & Innovation,Financial Performance,0.874793070259555,0,0.277155267675982,0.9264469007772247,0.6100979402203911,0.5173040970134386,-0.9718008012648989,0.15307415940548308,0.2694732658939214,0.7781582261263419,-0.4726944616558564,0.033983469378557674
id3,2024-07-11,-1.0154608409480688,1.7963856999446526,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.6612341218278409,0,0.5995317682092226,0.1442725368021781,0.7422491827352723,0.7854799185635779,-0.6897337723269656,0.24161770551269557,0.9748276118123317,0.5313708106255145,0.7285744149576989,0.4309975485036117
id4,2024-07-12,-0.1412762685293109,9.087960300014299,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.5320604073650118,0,0.13649066467491044,0.7718866855345758,0.35855970935601067,0.8838930250380845,-0.49631155891793366,0.2341190594173903,0.31611442026435244,0.06950637762436573,-0.3571641647091459,0.24644871438748484
id5,2024-07-13,0.0077104416027955714,-3.4022485170785375,"ai,hardware",product_launch,market_perception,Financial & Markets,Market Sentiment,0.07416360389401844,0,0.5381312434060516,0.9488036489583598,0.6504128408746824,0.08356962009925883,0.5299172637977922,0.08880470165066445,0.8399620040332257,0.0023074904826599907,0.6310754628652135,0.7373292852579608
id1,2024-07-14,-0.15451327853321442,0.6654629696719162,"ai,hardware",earnings_report,revenue_growth_rate,Technology & Innovation,Financial Performance,0.6604499628615844,1,0.6287708399651003,0.5376415576339245,0.27791393695699396,-0.9948646584203296,-0.12215248081418117,0.8615070552351987,0.30777948447352477,0.4178509031727269,-0.9221481351132412,0.10352857217092559
id2,2024-07-15,4.985179150219454,2.170563296639538,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Market Sentiment,0.3104394341085297,-1,0.47285773580485313,0.8396861441379312,0.8555848444025964,-0.295961649248504,-0.7524778159979248,0.7090106108168645,0.8549008534113149,0.13375559655291613,-0.9596681582521589,0.6153013035494388
id3,2024-07-16,2.1264553272287596,-4.389259893948835,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Financial Performance,0.8838052588067208,0,0.3229921001349866,0.30109708431305426,0.6584643240966941,-0.8355084842526852,0.2335703909736888,0.4114987096978757,0.4962553760565134,0.9979997232013518,0.058088471236955375,0.7876598758339904
id4,2024-07-17,-3.442995267053278,1.858996731853317,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.8455321921902367,0,0.7166312667281436,0.8717736726669689,0.3898648841399728,0.2882504235907286,0.016139314597581667,0.6547217981218945,0.7124582627059897,0.4091081258141387,0.32594197408580317,0.30896692819239324
id5,2024-07-18,-1.6851862097778871,-4.885751713777191,"ai,hardware",product_launch,market_perception,Financial & Markets,Financial Performance,0.8738991337120408,0,0.6013940682675175,0.9014702911345659,0.4868215979826709,-0.9955848866356352,-0.5360557335972136,0.782381168573593,0.5467328913829227,0.8455533755098267,-0.19175968445549163,0.7406710383168258
id1,2024-07-19,-0.2066253023513061,6.149043633307724,"ai,hardware",earnings_report,market_perception,Financial & Markets,Market Sentiment,0.8754107992417974,-1,0.2517923867112064,0.3983501176327643,0.6907413479860032,-0.6348263434618173,-0.861695187324631,0.6616202266621102,0.5113840858729329,0.6531277750232698,-0.2541370084649588,0.9646654391995463
id2,2024-07-20,1.6372936408471643,-2.723471224421627,"ai,hardware",product_launch,market_perception,Technology & Innovation,Financial Performance,0.1801414578286923,0,0.18794586943300262,0.6254363065656462,0.32191061949089406,-0.07758835515775031,-0.026779015927403282,0.3570208256618773,0.46238590308690863,0.008390408006330397,0.970712043971091,0.9914933142303811
id3,2024-07-21,0.2909998924263122,0.8155679611570344,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.02611188528792996,0,0.0638084272813868,0.42182957530279896,0.596679066933711,0.3483237593835735,-0.9152169989520242,0.5725934789021252,0.36783892788735983,0.6164906671976921,-0.9398902411440835,0.7458204285820502
id4,2024-07-22,1.268520589411207,4.133526176342568,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Financial Performance,0.9693700198183228,-1,0.957275117760082,0.6407015315377009,0.35922076989751595,0.3427292310226715,-0.971915042726363,0.6711785899062737,0.8499797765429565,0.4058574316113486,0.5433399588402106,0.7524868872187753
id5,2024-07-23,0.3555351710508004,4.662399210417521,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.3214732734490844,-1,0.6059193392787826,0.5385744665342302,0.3770018953302414,0.05602432360745624,0.6589039399861956,0.2709573846027663,0.9510156742747872,0.5395711207133576,0.16205250037173058,0.6457998292663749
id1,2024-07-24,-2.3994450138718038,-3.139267255676609,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.16814823839079696,1,0.27305405005143946,0.282286319564365,0.4399076027756076,-0.9086061962488643,0.41637885574798994,0.3259277116122119,0.12452465466780527,0.519417332785516,0.6102315541330383,0.0063103167923730386
id2,2024-07-25,0.5715395150475323,-3.214107968930755,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Financial Performance,0.8171045553502093,0,0.2988469769265084,0.13305140998553078,0.004124678378475299,0.9818994859533332,-0.5362090162403594,0.3148601209679657,0.25168388415885423,0.7162529003217882,0.08810890795864923,0.4323363589036471
id3,2024-07-26,0.8699305439785467,-1.4776534600808906,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Market Sentiment,0.953815320255275,1,0.8887815940904503,0.9373483344245356,0.47971074050599927,-0.6170086588083068,0.1357773097447723,0.8784494980748453,0.6930231148598589,0.9944037411607949,-0.45841576538590645,0.29093615552306196
id4,2024-07-27,1.795743523222876,1.1461301600043439,"ai,hardware",earnings_report,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.92148997189146,-1,0.703760526605136,0.38194365418577125,0.005740631591340417,-0.22946694680934798,-0.22549054391037493,0.4476103087701021,0.6507253688920548,0.14180268405458574,-0.27314412190169657,0.03605226276831819
id5,2024-07-28,1.2010467772789126,1.4833602079088193,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.3951866088119992,-1,0.5151230347513381,0.9589610957976963,0.3900831868582073,0.7819942298157441,0.830675007818283,0.8577758737795299,0.34652023417327416,0.4957245924560201,-0.006048322955033658,0.07305423958582946
id1,2024-07-29,-3.695327684109368,6.2745281324310875,"ai,hardware",earnings_report,market_perception,Technology & Innovation,Financial Performance,0.20968104651529484,1,0.620946928930512,0.898208876657168,0.3485918499041277,-0.4445766031492997,0.34378136537941395,0.2829554168190054,0.15040084515260765,0.28773423639293516,0.36440164533526853,0.13722107102681536
id2,2024-07-30,-1.5459226961462038,-6.317222316748741,"ai,hardware",earnings_report,operating_margin,Financial & Markets,Financial Performance,0.9148451347134431,1,0.9807350307553284,0.5983309343670702,0.24864210889793104,0.049082648911136006,0.3341808790842711,0.9563893970699718,0.8792766735343464,0.2471330108203026,0.17209283517985874,0.07541583812436636
id3,2024-07-31,-2.653928780907667,-2.6216130907987787,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Market Sentiment,0.6142271837002379,1,0.8503210230877837,0.8155023394391262,0.06385548432222599,0.33267770617578507,0.3363447128501815,0.04829866721936538,0.06388675487604767,0.8733539241558397,-0.8254514385690996,0.5773387194296403
id4,2024-08-01,3.2083097657343234,-4.726917441543042,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Financial Performance,0.024692570914931156,1,0.1370613082082165,0.8358793145067898,0.39336740436552375,0.68371993660937,-0.6894012970642489,0.08070976094616789,0.9517522143679452,0.7043470469762267,-0.3045133297540892,0.48581479545151096
id5,2024-08-02,1.201024648471178,0.36011886988250397,"ai,hardware",earnings_report,market_perception,Technology & Innovation,Financial Performance,0.7868391429831464,0,0.27179622886313204,0.1278636173104497,0.8751106575658236,0.26384267517097304,0.4146869068964092,0.7136161254237583,0.3941905343941461,0.6835263522049966,-0.12123086960329932,0.672374036960489
id1,2024-08-03,1.5826607658412164,0.8848343574539564,"ai,hardware",earnings_report,market_perception,Financial & Markets,Financial Performance,0.48137728779140176,-1,0.7995398933857486,0.8758783346273524,0.10282754210146572,-0.6410589560384998,0.12872302290304494,0.8621137513688688,0.246160251569723,0.9480740307274897,0.2680129420002395,0.45640244009356246
id2,2024-08-04,-1.276129071486449,-3.1359785510824247,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.6129635552376964,1,0.8486040456487514,0.7385721857454972,0.4291714584270868,-0.3623826139623698,-0.23685392052674992,0.8434775342027798,0.8013528015506292,0.8650877988831197,-0.3122526440273594,0.51283838118454
id3,2024-08-05,5.558390794880404,2.1119506597123756,"ai,hardware",product_launch,market_perception,Financial & Markets,Financial Performance,0.9419557842775276,-1,0.8456207779740366,0.013723449885483685,0.7662957700807025,-0.7953387466124962,0.8924210825224841,0.8302339452470944,0.12051944676368864,0.2412299959726778,-0.6443935174697024,0.5010698373722444
id4,2024-08-06,-3.9359268729797563,-0.29898255032883814,"ai,hardware",product_launch,operating_margin,Technology & Innovation,Market Sentiment,0.9150540603862378,-1,0.5816810735809901,0.6872418272148608,0.7716812454935178,-0.4867625255265502,0.4748929988362811,0.650764705163091,0.8120382142004337,0.988931375137853,0.43486287090946374,0.5922028452527366
id5,2024-08-07,-4.214968251606328,-1.920951844536108,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Market Sentiment,0.7658723734276127,0,0.5312039394568642,0.924910050589907,0.2226151786495334,0.7383535686778573,0.3911384353536873,0.40836477021071205,0.08793098205025529,0.4460484440644116,-0.6484730606356379,0.7658168395764443
id1,2024-08-08,1.6331866767378296,1.432126751596033,"ai,hardware",analyst_update,market_perception,Technology & Innovation,Market Sentiment,0.6561795350513092,-1,0.1428791811737744,0.7553673288690055,0.25519986005305095,0.3722109171944592,0.7098894732881749,0.33096470789951604,0.2291366286070392,0.4744761479989815,-0.9887653829960095,0.5345197909158191
id2,2024-08-09,-0.8486845765910221,9.104568452297597,"ai,hardware",product_launch,market_perception,Technology & Innovation,Market Sentiment,0.1454034906455708,1,0.41134575133528617,0.5794487667308625,0.275609410522656,-0.14346923641725895,0.20688191944945622,0.13120456080097398,0.6216857921049258,0.11713006944862259,-0.46165863351552994,0.1635506920101203
id3,2024-08-10,-4.596285885037729,2.650871139382815,"ai,hardware",analyst_update,revenue_growth_rate,Financial & Markets,Financial Performance,0.9303584427448706,0,0.07295547820175707,0.4436321498978365,0.7267148066396608,0.07451148560742449,0.1340833876207279,0.45752862789524207,0.9911226556056508,0.15836607314620466,0.5753823929459965,0.9400299697730959
id4,2024-08-11,4.3989197324500235,7.244759977414612,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.7108737210227877,-1,0.990819523838449,0.5170477879770661,0.7867276590176587,0.7022425094060298,-0.8482565589673301,0.6908337090430343,0.2783326420181592,0.9046039311103541,-0.6518773461043887,0.6199987482194347
id5,2024-08-12,-1.5519227016696793,-2.9556437987492825,"ai,hardware",product_launch,revenue_growth_rate,Financial & Markets,Financial Performance,0.5439047370360033,1,0.25737636924319207,0.018697936003946092,0.03366960712068734,-0.13458033758965726,-0.9206198814470543,0.40407065757689276,0.30454774703678356,0.2744226759489402,-0.5387570331181191,0.25349744415188535
id1,2024-08-13,-0.42721207944010386,0.6456581592785114,"ai,hardware",analyst_update,operating_margin,Technology & Innovation,Financial Performance,0.3179053788751325,0,0.1768946324477607,0.8963327127479396,0.24294498146413745,0.05849045838094358,0.2955258638591971,0.42056842738328226,0.89606856030614,0.6713880248821843,0.10977098749001257,0.9257513033878275
id2,2024-08-14,3.1663390611783884,4.370721204267079,"ai,hardware",analyst_update,operating_margin,Financial & Markets,Financial Performance,0.8325548350543318,-1,0.7475821008067404,0.9598312185998492,0.17228133967052062,-0.5943973128210949,-0.8964819671044331,0.36282179452804675,0.6175945424485652,0.9939094901358039,-0.08628671804462829,0.9540103875700011
id3,2024-08-15,2.9093295478623378,0.41846422376513337,"ai,hardware",product_launch,revenue_growth_rate,Technology & Innovation,Market Sentiment,0.1236353659501741,0,0.21678328136754288,0.36586127584504147,0.19337191657901842,0.48047668078772965,0.8453135047455531,0.9799458484368767,0.5763983890531861,0.11749504615523765,0.8960208694656981,0.003602048956687698
