id,article_id,article_published_at,abs_change_1day_after_pct,abs_change_1week_after_pct,consolidated_event_type,consolidated_factor_name,consolidated_event_tags,event_tag_category,factor_category,event_orientation,factor_orientation,evidence_level,evidence_source,market_regime,article_audience_split,event_trigger,market_perception_emotional_profile,market_perception_cognitive_biases,factor_magnitude,factor_movement,causal_certainty,article_source_credibility,market_perception_intensity,market_perception_hope_vs_fear,market_perception_surprise_vs_anticipated,market_perception_consensus_vs_division,market_perception_narrative_strength,ai_assessment_execution_risk,ai_assessment_competitive_risk,ai_assessment_business_impact_likelihood,ai_assessment_timeline_realism,ai_assessment_fundamental_strength,perception_gap_optimism_bias,perception_gap_risk_awareness,perception_gap_correction_potential,regime_alignment,reframing_potential,narrative_disruption,logical_directness,market_consensus_on_causality,article_author_credibility,article_publisher_credibility,article_time_lag_days,factor_effect_horizon_days,factor_about_time_days,event_tags
661a7429-0beb-40c6-878b-ff3f4f34722e,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,workforce_effectiveness,,,Operational Metrics,predictive,predictive,implied,model_inference,sideways,institutional,media_report,"['concern', 'skepticism']","['loss_aversion', 'confirmation_bias']",0.03,-1,0.6,0.7,0.4,-0.3,-0.1,0.1,0.3,0.5,0.4,0.5,0.6,0.5,-0.1,0.4,0.2,-0.1,0.5,0.6,0.7,0.6,0.3,0.7,,180,90,"['diversity_policy', 'DEI', 'regulatory_pressure']"
1bb6fe29-ad69-4d07-bdbc-44c9d64e4aa6,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,workforce_effectiveness,,,Operational Metrics,predictive,predictive,model,model_inference,sideways,institutional,media_report,"['uncertainty', 'concern']",['confirmation_bias'],0.02,-1,0.7,0.7,0.4,-0.1,-0.1,0.1,0.3,0.5,0.4,0.5,0.6,0.6,-0.1,0.1,0.3,-0.1,0.5,0.3,0.7,0.6,0.3,0.7,,270,90,"['diversity_policy', 'DEI', 'regulatory_pressure']"
eee7b9f7-8c12-4543-9a05-f78ea5469d38,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,revenue_growth_rate,,,Financial Performance,predictive,predictive,model,model_inference,sideways,institutional,media_report,['uncertainty'],['planning_fallacy'],0.01,-1,0.5,0.7,0.3,-0.1,-0.1,0.1,0.3,0.6,0.5,0.4,0.5,0.5,-0.2,0.3,0.5,-0.1,0.3,0.3,0.5,0.4,0.3,0.7,,365,270,"['diversity_policy', 'DEI', 'regulatory_pressure']"
9de708bf-6cce-4c85-b2ae-03885d53a051,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,brand_value,,,Market Position,predictive,predictive,implied,model_inference,sideways,institutional,media_report,"['concern', 'skepticism']",['loss_aversion'],0.02,-1,0.6,0.7,0.5,-0.2,,0.2,0.4,0.5,0.5,0.5,0.6,0.5,-0.1,0.2,0.4,-0.2,0.4,0.4,0.6,0.5,0.3,0.7,,365,180,"['diversity_policy', 'DEI', 'regulatory_pressure']"
7e86a630-68fe-4532-b638-dea8587230c6,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,geopolitical_risk,,,External Factors,predictive,predictive,implied,article_text,sideways,institutional,media_report,"['uncertainty', 'concern']","['anchoring_bias', 'confirmation_bias']",0.01,-1,0.75,0.7,0.5,-0.1,-0.2,0.2,0.4,0.5,0.4,0.5,0.6,0.6,-0.1,0.2,0.4,0.0,0.6,0.5,0.8,0.7,0.3,0.7,,180,30,"['diversity_policy', 'DEI', 'regulatory_pressure']"
2d8660e3-0ede-4781-9faa-64dd8c77c2b6,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,workforce_effectiveness,,,Operational Metrics,predictive,predictive,model,model_inference,sideways,institutional,media_report,"['concern', 'skepticism']","['loss_aversion', 'confirmation_bias']",0.02,-1,0.6,0.7,0.4,-0.3,-0.1,0.1,0.3,0.6,0.5,0.5,0.5,0.5,-0.3,0.4,0.3,-0.1,0.5,0.6,0.7,0.6,0.3,0.7,,365,90,"['diversity_policy', 'DEI', 'regulatory_pressure']"
efaf8083-9f7a-4748-a608-1d5866212c4b,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,geopolitical_risk,,,External Factors,predictive,predictive,explicit,article_text,sideways,institutional,media_report,"['concern', 'uncertainty', 'interest']","['confirmation_bias', 'availability_heuristic']",0.01,1,0.9,0.7,0.6,-0.2,0.1,0.3,0.5,0.3,0.4,0.6,0.7,0.8,-0.1,0.2,0.4,0.1,0.7,0.4,0.9,0.8,0.3,0.7,,365,0,"['diversity_policy', 'DEI', 'regulatory_pressure']"
7326c7a6-a007-4837-8ee6-50b9e2970d8e,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,geopolitical_risk,,,External Factors,predictive,predictive,implied,article_text,sideways,institutional,media_report,"['concern', 'skepticism']",['anchoring_bias'],0.01,-1,0.8,0.7,0.5,-0.1,-0.2,0.2,0.4,0.4,0.3,0.5,0.7,0.7,-0.05,0.1,0.3,0.0,0.6,0.3,0.8,0.7,0.3,0.7,,180,30,"['diversity_policy', 'DEI', 'regulatory_pressure']"
d379822f-61f1-44c3-84c8-9090c0d7d42c,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,workforce_effectiveness,,,Operational Metrics,predictive,predictive,implied,model_inference,sideways,institutional,media_report,"['concern', 'skepticism']",['availability_heuristic'],0.007,-1,0.6,0.7,0.3,-0.2,,0.1,0.4,0.5,0.4,0.5,0.6,0.6,-0.1,0.3,0.3,-0.1,0.6,0.4,0.7,0.5,0.3,0.7,,180,60,"['diversity_policy', 'DEI', 'regulatory_pressure']"
d6da0819-0869-47c7-9d7d-377db6b4c74b,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,brand_value,,,Market Position,predictive,predictive,implied,model_inference,sideways,institutional,media_report,"['concern', 'skepticism', 'disappointment']","['confirmation_bias', 'loss_aversion']",0.01,-1,0.5,0.7,0.4,-0.3,0.1,0.2,0.5,0.6,0.5,0.5,0.5,0.5,-0.2,0.4,0.4,-0.1,0.5,0.5,0.6,0.5,0.3,0.7,,270,90,"['diversity_policy', 'DEI', 'regulatory_pressure']"
3087f6d6-8e85-4b44-8820-fc4565ebc9eb,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,workforce_effectiveness,,,Operational Metrics,predictive,predictive,implied,model_inference,sideways,institutional,media_report,"['concern', 'uncertainty']",['confirmation_bias'],0.005,-1,0.7,0.7,0.3,-0.1,-0.1,0.2,0.4,0.4,0.3,0.6,0.7,0.6,-0.1,0.2,0.3,0.0,0.5,0.3,0.7,0.6,0.3,0.7,,90,30,"['diversity_policy', 'DEI', 'regulatory_pressure']"
73241ce5-f738-4204-ba65-1b7638d82104,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,revenue_growth_rate,,,Financial Performance,predictive,predictive,implied,model_inference,sideways,institutional,media_report,"['concern', 'skepticism']",['confirmation_bias'],0.015,-1,0.5,0.7,0.4,-0.3,,0.1,0.5,0.6,0.5,0.5,0.5,0.5,-0.2,0.4,0.4,-0.1,0.4,0.5,0.5,0.4,0.3,0.7,,365,180,"['diversity_policy', 'DEI', 'regulatory_pressure']"
75f996ba-dbf8-46c8-920a-9731d1ddca04,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,workforce_effectiveness,,,Operational Metrics,predictive,predictive,implied,model_inference,sideways,institutional,media_report,"['concern', 'uncertainty']",['availability_heuristic'],0.02,-1,0.5,0.7,0.3,-0.2,-0.2,,0.3,0.6,0.5,0.4,0.5,0.4,-0.2,0.3,0.3,-0.1,0.5,0.5,0.6,0.5,0.3,0.7,,270,120,"['diversity_policy', 'DEI', 'regulatory_pressure']"
e5d13f7b-bb3a-4f62-a42d-488e3f2c628a,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,geopolitical_risk,,,External Factors,predictive,predictive,explicit,article_text,sideways,institutional,media_report,"['concern', 'uncertainty', 'interest']","['availability_heuristic', 'confirmation_bias']",0.01,1,0.9,0.7,0.5,-0.2,0.1,0.3,0.5,0.3,0.2,0.7,0.8,0.7,-0.2,0.3,0.4,0.1,0.7,0.4,0.9,0.8,0.3,0.7,,30,0,"['diversity_policy', 'DEI', 'regulatory_pressure']"
f5f49679-08d5-47a1-956e-15f54f637031,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,brand_value,,,Market Position,predictive,predictive,implied,article_text,sideways,institutional,media_report,"['concern', 'skepticism']",['loss_aversion'],0.015,-1,0.5,0.7,0.3,-0.2,-0.3,,0.3,0.5,0.6,0.4,0.5,0.5,-0.4,0.3,0.4,-0.2,0.4,0.5,0.6,0.5,0.3,0.7,,365,180,"['diversity_policy', 'DEI', 'regulatory_pressure']"
d3a99a76-976b-4a24-92aa-678712a251a7,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,geopolitical_risk,,,External Factors,predictive,predictive,explicit,article_text,sideways,institutional,media_report,"['concern', 'uncertainty', 'interest']","['availability_heuristic', 'confirmation_bias']",0.01,1,0.9,0.7,0.6,-0.2,0.1,0.3,0.5,0.3,0.2,0.7,0.8,0.7,0.1,0.6,0.4,0.1,0.7,0.4,0.9,0.8,0.3,0.7,,30,0,"['diversity_policy', 'DEI', 'regulatory_pressure']"
e00c007b-35ad-4dd1-9a45-071b8e23a79f,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,brand_value,,,Market Position,predictive,predictive,implied,model_inference,sideways,institutional,media_report,"['concern', 'skepticism']","['loss_aversion', 'confirmation_bias']",0.02,-1,0.5,0.7,0.4,-0.3,-0.1,-0.1,0.4,0.5,0.6,0.4,0.5,0.5,-0.2,0.4,0.3,-0.2,0.4,0.6,0.5,0.5,0.3,0.7,,365,180,"['diversity_policy', 'DEI', 'regulatory_pressure']"
78f69dd6-ffa0-475a-a604-bbba3581fc0e,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,brand_value,,,Market Position,predictive,predictive,implied,model_inference,sideways,institutional,media_report,"['concern', 'skepticism']",['loss_aversion'],0.02,-1,0.6,0.7,0.5,-0.2,,0.2,0.4,0.5,0.5,0.5,0.6,0.5,-0.1,0.2,0.4,-0.2,0.4,0.4,0.6,0.5,0.3,0.7,,365,180,"['diversity_policy', 'DEI', 'regulatory_pressure']"
7bd7cbf3-105d-4499-ba73-57d969b30b61,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,revenue_growth_rate,,,Financial Performance,predictive,predictive,implied,model_inference,sideways,institutional,media_report,"['concern', 'skepticism']",['confirmation_bias'],0.015,-1,0.5,0.7,0.4,-0.3,,0.1,0.5,0.6,0.5,0.5,0.5,0.5,-0.2,0.4,0.4,-0.1,0.4,0.5,0.5,0.4,0.3,0.7,,365,180,"['diversity_policy', 'DEI', 'regulatory_pressure']"
a1f62f59-0caa-45c2-ad4c-029328020fc0,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,workforce_effectiveness,,,Operational Metrics,predictive,predictive,implied,model_inference,sideways,institutional,media_report,"['concern', 'uncertainty']",['availability_heuristic'],0.02,-1,0.5,0.7,0.3,-0.2,-0.2,,0.3,0.6,0.5,0.4,0.5,0.4,-0.2,0.3,0.3,-0.1,0.5,0.5,0.6,0.5,0.3,0.7,,270,120,"['diversity_policy', 'DEI', 'regulatory_pressure']"
19dbfdd0-ccc9-45c3-8ffe-d215ac277736,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,geopolitical_risk,,,External Factors,predictive,predictive,implied,article_text,sideways,institutional,media_report,"['uncertainty', 'concern']","['confirmation_bias', 'anchoring_bias']",0.02,-1,0.7,0.7,0.5,-0.1,-0.2,0.2,0.4,0.4,0.3,0.6,0.7,0.6,,0.5,0.3,0.0,0.6,0.5,0.8,0.7,0.3,0.7,,90,30,"['diversity_policy', 'DEI', 'regulatory_pressure']"
dc2ab11a-99cf-4919-ad78-f978a91b49ed,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,geopolitical_risk,,,External Factors,predictive,predictive,explicit,article_text,sideways,institutional,media_report,"['concern', 'uncertainty', 'interest']","['confirmation_bias', 'availability_heuristic']",0.01,1,0.95,0.7,0.6,-0.2,0.1,0.3,0.5,0.4,0.3,0.6,0.7,0.7,-0.2,0.3,0.5,0.1,0.7,0.4,0.9,0.8,0.3,0.7,,365,0,"['diversity_policy', 'DEI', 'regulatory_pressure']"
51665662-906b-4f06-8f42-f6a802b665ed,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,geopolitical_risk,,,External Factors,predictive,predictive,implied,article_text,sideways,institutional,media_report,"['uncertainty', 'concern']","['confirmation_bias', 'anchoring_bias']",0.02,-1,0.7,0.7,0.5,-0.1,-0.2,0.2,0.4,0.4,0.3,0.6,0.7,0.6,,0.5,0.3,0.0,0.6,0.5,0.8,0.7,0.3,0.7,,90,30,"['diversity_policy', 'DEI', 'regulatory_pressure']"
63f8350f-e6ad-459d-8731-8237b0eda733,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,revenue_growth_rate,,,Financial Performance,predictive,predictive,model,model_inference,sideways,institutional,media_report,['concern'],['loss_aversion'],0.01,-1,0.5,0.7,0.3,-0.1,-0.2,0.1,0.3,0.5,0.6,0.4,0.6,0.5,-0.3,0.3,0.4,-0.1,0.3,0.4,0.7,0.5,0.3,0.7,,365,270,"['diversity_policy', 'DEI', 'regulatory_pressure']"
37eb0c0e-315e-4d8a-a89e-aa7f41294664,105724df-c90d-4bca-8ece-5912d7983d49,2025-02-26T22:49:55.182+00:00,-1.3451047349352392,-1.6782576104610007,market_update,geopolitical_risk,,,External Factors,predictive,predictive,explicit,article_text,sideways,institutional,media_report,"['concern', 'uncertainty', 'interest']","['availability_heuristic', 'confirmation_bias']",0.01,1,0.9,0.7,0.6,-0.2,0.1,0.3,0.5,0.3,0.2,0.7,0.8,0.7,0.1,0.6,0.4,0.1,0.7,0.4,0.9,0.8,0.3,0.7,,30,0,"['diversity_policy', 'DEI', 'regulatory_pressure']"
41bd6e83-c44a-44e0-b8fe-0a39ea092816,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,product_innovation_rate,"['earnings', 'general', 'ai']","Financial, General, Technology",Strategic Factors,reflective,predictive,implied,model_inference,sideways,both,press_release,"['anticipation', 'skepticism']","['confirmation_bias', 'planning_fallacy']",0.03,1,0.5,0.5,0.4,0.3,-0.1,0.3,0.4,0.5,0.6,0.5,0.5,0.6,0.2,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.3,0.7,0.1,120,60,"['earnings', 'market_sentiment', 'AI_investment']"
6680e7eb-0e70-4969-8954-7aaac07abf8e,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,product_innovation_rate,"['earnings', 'general', 'ai']","Financial, General, Technology",Strategic Factors,reflective,predictive,implied,model_inference,sideways,both,press_release,"['optimism', 'interest']",['confirmation_bias'],0.03,1,0.7,0.5,0.6,0.5,0.1,0.5,0.6,0.3,0.4,0.7,0.7,0.7,0.2,0.6,0.3,0.4,0.5,0.3,0.8,0.6,0.3,0.7,0.1,90,60,"['earnings', 'market_sentiment', 'AI_investment']"
c3a9d6af-99a9-48e6-9952-6d6752095e9c,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,earnings_per_share,"['earnings', 'general', 'ai']","Financial, General, Technology",Financial Performance,reflective,reflective,explicit,article_text,sideways,both,press_release,"['optimism', 'interest', 'confidence']","['confirmation_bias', 'optimism_bias']",0.0,1,1.0,0.5,0.8,0.6,0.3,0.7,0.7,0.1,0.3,0.9,0.9,0.9,0.1,0.2,0.3,0.1,0.7,0.3,1.0,1.0,0.3,0.7,0.1,0,0,"['earnings', 'market_sentiment', 'AI_investment']"
57af2b41-ad1d-4f06-9568-ab58505b6081,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,product_innovation_rate,"['earnings', 'general', 'ai']","Financial, General, Technology",Strategic Factors,reflective,predictive,implied,model_inference,sideways,both,press_release,"['optimism', 'interest']",['confirmation_bias'],0.03,1,0.7,0.5,0.6,0.5,0.1,0.5,0.6,0.3,0.4,0.7,0.7,0.7,0.2,0.6,0.3,0.4,0.5,0.3,0.8,0.6,0.3,0.7,0.1,90,60,"['earnings', 'market_sentiment', 'AI_investment']"
c1234ba5-7030-41e3-abcc-d3389e086fce,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,market_perception,"['earnings', 'general', 'ai']","Financial, General, Technology",Market Sentiment,reflective,reflective,implied,article_text,sideways,both,press_release,"['optimism', 'interest']","['herding_behavior', 'confirmation_bias']",0.01,1,0.8,0.5,0.7,0.5,0.1,0.6,0.6,0.2,0.2,0.8,0.8,0.7,0.2,0.3,0.4,0.2,0.6,0.2,0.8,0.8,0.3,0.7,0.1,7,1,"['earnings', 'market_sentiment', 'AI_investment']"
19c7842c-0a74-434d-98a7-4ab9ad51472b,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,earnings_per_share,"['earnings', 'general', 'ai']","Financial, General, Technology",Financial Performance,reflective,reflective,explicit,article_text,sideways,both,press_release,"['optimism', 'interest', 'confidence']","['confirmation_bias', 'optimism_bias']",0.0,1,1.0,0.5,0.8,0.6,0.3,0.7,0.7,0.1,0.2,0.9,0.9,0.9,0.1,0.8,0.2,0.1,0.7,0.3,1.0,1.0,0.3,0.7,0.1,0,0,"['earnings', 'market_sentiment', 'AI_investment']"
96f10a48-be16-4884-9508-eb2701a5fab2,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,market_perception,"['earnings', 'general', 'ai']","Financial, General, Technology",Market Sentiment,reflective,reflective,implied,article_text,sideways,both,press_release,"['optimism', 'interest']","['herding_behavior', 'confirmation_bias']",0.01,1,0.8,0.5,0.7,0.5,0.1,0.6,0.6,0.2,0.3,0.8,0.8,0.7,0.2,0.7,0.3,0.2,0.6,0.2,0.8,0.8,0.3,0.7,0.1,7,1,"['earnings', 'market_sentiment', 'AI_investment']"
4827cf7c-54c1-46a3-affe-70519ddba374,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,investment_level,"['earnings', 'general', 'ai']","Financial, General, Technology",Investment & Capital,reflective,predictive,implied,model_inference,sideways,both,press_release,"['anticipation', 'interest']","['planning_fallacy', 'optimism_bias']",0.02,1,0.6,0.5,0.5,0.4,,0.4,0.5,0.4,0.5,0.6,0.6,0.6,0.3,0.5,0.4,0.3,0.5,0.4,0.7,0.5,0.3,0.7,0.1,90,30,"['earnings', 'market_sentiment', 'AI_investment']"
675f7398-8094-45fe-96c1-19b765ba8163,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,investment_level,"['earnings', 'general', 'ai']","Financial, General, Technology",Investment & Capital,reflective,predictive,implied,model_inference,sideways,both,press_release,"['anticipation', 'interest']","['planning_fallacy', 'optimism_bias']",0.02,1,0.6,0.5,0.5,0.4,,0.4,0.5,0.4,0.5,0.6,0.6,0.7,0.3,0.4,0.5,0.3,0.5,0.4,0.6,0.5,0.3,0.7,0.1,90,30,"['earnings', 'market_sentiment', 'AI_investment']"
992065df-0882-4638-950e-de9dfff56190,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,product_innovation_rate,"['earnings', 'general', 'ai']","Financial, General, Technology",Strategic Factors,reflective,predictive,implied,model_inference,sideways,both,press_release,"['anticipation', 'skepticism']","['confirmation_bias', 'planning_fallacy']",0.03,1,0.5,0.5,0.4,0.3,-0.1,0.3,0.4,0.5,0.6,0.5,0.5,0.6,0.2,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.3,0.7,0.1,120,60,"['earnings', 'market_sentiment', 'AI_investment']"
d70514cd-c923-47e2-8b8e-e893fc9ffd7c,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,revenue_growth_rate,"['earnings', 'general', 'ai']","Financial, General, Technology",Financial Performance,reflective,predictive,implied,model_inference,sideways,both,press_release,"['optimism', 'interest']",['optimism_bias'],0.03,1,0.6,0.5,0.5,0.4,,0.4,0.5,0.4,0.5,0.6,0.6,0.6,0.3,0.5,0.4,0.3,0.4,0.3,0.7,0.5,0.3,0.7,0.1,90,90,"['earnings', 'market_sentiment', 'AI_investment']"
62ddd9a9-94db-4eb8-b9f0-243cde3dbe92,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,earnings_per_share,"['earnings', 'general', 'ai']","Financial, General, Technology",Financial Performance,reflective,reflective,explicit,article_text,sideways,both,press_release,"['optimism', 'interest', 'confidence']","['confirmation_bias', 'optimism_bias']",0.0,1,1.0,0.5,0.8,0.6,0.3,0.7,0.7,0.1,0.2,0.9,0.9,0.9,0.1,0.8,0.2,0.1,0.7,0.3,1.0,1.0,0.3,0.7,0.1,0,0,"['earnings', 'market_sentiment', 'AI_investment']"
f5483463-5491-445a-a1af-3cc8451da1e2,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,market_perception,"['earnings', 'general', 'ai']","Financial, General, Technology",Market Sentiment,reflective,reflective,implied,article_text,sideways,both,press_release,"['optimism', 'interest']","['herding_behavior', 'confirmation_bias']",0.01,1,0.8,0.5,0.7,0.5,0.1,0.6,0.6,0.2,0.3,0.8,0.8,0.7,0.2,0.7,0.3,0.2,0.6,0.2,0.8,0.8,0.3,0.7,0.1,7,1,"['earnings', 'market_sentiment', 'AI_investment']"
c1becc3b-817c-470d-8898-158524a2e9b0,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,investment_level,"['earnings', 'general', 'ai']","Financial, General, Technology",Investment & Capital,reflective,predictive,implied,model_inference,sideways,both,press_release,"['interest', 'uncertainty']","['planning_fallacy', 'optimism_bias']",0.02,1,0.6,0.5,0.4,0.3,-0.1,0.4,0.5,0.4,0.5,0.6,0.6,0.7,0.2,0.5,0.4,0.2,0.5,0.4,0.6,0.5,0.3,0.7,0.1,90,30,"['earnings', 'market_sentiment', 'AI_investment']"
9358f3ec-986d-4e6d-b768-0b611a238e1b,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,investment_level,"['earnings', 'general', 'ai']","Financial, General, Technology",Investment & Capital,reflective,predictive,implied,model_inference,sideways,both,press_release,"['interest', 'uncertainty']","['planning_fallacy', 'optimism_bias']",0.02,1,0.6,0.5,0.4,0.3,-0.1,0.4,0.5,0.4,0.5,0.6,0.6,0.7,0.2,0.5,0.4,0.2,0.5,0.4,0.6,0.5,0.3,0.7,0.1,90,30,"['earnings', 'market_sentiment', 'AI_investment']"
12f4f66e-c885-4cda-b32d-e61dbef896d5,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,revenue_growth_rate,"['earnings', 'general', 'ai']","Financial, General, Technology",Financial Performance,reflective,predictive,model,model_inference,sideways,both,press_release,"['optimism', 'interest']",['confirmation_bias'],0.03,1,0.5,0.5,0.5,0.4,,0.3,0.5,0.5,0.6,0.5,0.6,0.7,0.1,0.4,0.3,0.3,0.5,0.3,0.7,0.5,0.3,0.7,0.1,90,60,"['earnings', 'market_sentiment', 'AI_investment']"
61f1b149-04b0-4488-a2b9-ca5e3728294e,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,earnings_per_share,"['earnings', 'general', 'ai']","Financial, General, Technology",Financial Performance,reflective,reflective,explicit,article_text,sideways,both,press_release,"['optimism', 'interest', 'confidence']","['confirmation_bias', 'optimism_bias']",0.0,1,1.0,0.5,0.8,0.6,0.2,0.7,0.7,0.1,0.3,0.9,0.9,0.9,0.1,0.2,0.3,0.1,0.7,0.3,1.0,1.0,0.3,0.7,0.1,0,0,"['earnings', 'market_sentiment', 'AI_investment']"
c60bb647-d813-4f3e-b3e1-b0d770b328d6,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,earnings_per_share,"['earnings', 'general', 'ai']","Financial, General, Technology",Financial Performance,reflective,reflective,explicit,article_text,sideways,both,press_release,"['optimism', 'interest', 'confidence']","['confirmation_bias', 'optimism_bias']",0.0,1,1.0,0.5,0.8,0.6,0.3,0.7,0.7,0.1,0.3,0.9,0.8,0.9,0.2,0.7,0.3,0.2,0.7,0.3,1.0,0.9,0.3,0.7,0.1,0,0,"['earnings', 'market_sentiment', 'AI_investment']"
511621ec-c066-4a4f-8ed7-c0ba2a873175,913faaa9-5479-4e6f-9c43-12abf380ff92,2025-02-27T16:50:30+00:00,-1.4601420678768688,-2.2327919245627883,earnings_report,investment_level,"['earnings', 'general', 'ai']","Financial, General, Technology",Investment & Capital,reflective,predictive,implied,model_inference,sideways,both,press_release,"['anticipation', 'interest']","['planning_fallacy', 'optimism_bias']",0.02,1,0.6,0.5,0.5,0.4,,0.4,0.5,0.4,0.5,0.6,0.6,0.6,0.3,0.5,0.4,0.3,0.5,0.4,0.7,0.5,0.3,0.7,0.1,90,30,"['earnings', 'market_sentiment', 'AI_investment']"
